ano,mes,data,plataforma,perfil,categoria,tipo_conteudo,seguidores,curtidas,comentarios,compartilhamentos,visualizacoes,alcance,taxa_engajamento,horario_publicacao
2018,1,2018-01-01,X,TechBrasil,Entretenimento,Stories,571449,37649,326,8677,861839,888341,7.07,21:00
2018,1,2018-01-01,LinkedIn,GamesBR,Tecnologia,Imagem,976109,12879,2357,6582,1729051,228940,8.26,08:00
2018,1,2018-01-01,TikTok,EducaOnline,Tecnologia,Imagem,991838,70704,4335,1420,1628366,1702542,3.79,21:00
2018,1,2018-01-01,Facebook,EducaOnline,Games,Vídeo,941707,605,143,2802,358468,2102617,4.76,18:00
2018,1,2018-01-01,X,ModaHoje,Educação,Stories,179709,16472,826,4354,1671771,909960,9.28,18:00
2018,1,2018-01-01,X,TechBrasil,Games,Live,419180,61505,243,8621,31486,2041773,6.43,08:00
2018,1,2018-01-01,Instagram,GamesBR,Games,Live,349470,28314,3710,2398,1195480,141529,6.21,21:00
2018,1,2018-01-01,X,ModaHoje,Games,Live,338162,50942,1291,3600,1946587,1921015,5.47,21:00
2018,1,2018-01-01,X,TechBrasil,Games,Imagem,972403,21029,4911,6091,1280617,74520,2.29,18:00
2018,1,2018-01-01,YouTube,EducaOnline,Games,Carrossel,718944,38919,1912,6053,400536,44057,1.54,18:00
2018,1,2018-01-01,YouTube,GamesBR,Entretenimento,Imagem,836449,14946,2080,2044,406721,2061941,9.76,21:00
2018,1,2018-01-01,LinkedIn,GamesBR,Entretenimento,Stories,656263,28606,3124,5090,1073781,1452622,0.92,08:00
2018,1,2018-01-01,TikTok,TechBrasil,Games,Imagem,621748,10577,2569,8499,1759666,2097063,7.89,18:00
2018,1,2018-01-01,YouTube,EducaOnline,Games,Carrossel,787548,45833,507,7652,354759,379121,2.37,21:00
2018,1,2018-01-01,YouTube,TechBrasil,Educação,Carrossel,512616,56686,670,9204,1837333,2390711,4.06,21:00
2018,1,2018-01-01,TikTok,ModaHoje,Educação,Imagem,94391,50325,4805,4017,1928713,231998,7.57,08:00
2018,1,2018-01-01,YouTube,EducaOnline,Entretenimento,Imagem,859619,8068,2800,1195,254101,108298,10.09,18:00
2018,1,2018-01-01,X,EducaOnline,Tecnologia,Stories,451822,49374,3153,5603,1496214,446955,6.72,18:00
2018,1,2018-01-01,YouTube,GamesBR,Games,Vídeo,164838,8254,3984,1570,469754,2391408,11.4,18:00
2018,1,2018-01-01,LinkedIn,EducaOnline,Games,Carrossel,1578,8044,493,5811,381135,796687,3.95,08:00
2018,1,2018-01-01,YouTube,GamesBR,Tecnologia,Stories,786272,35156,3667,5087,1240955,1447079,4.86,18:00
2018,1,2018-01-01,YouTube,GamesBR,Tecnologia,Imagem,964857,77041,4241,3431,728110,1652954,11.62,21:00
2018,1,2018-01-01,YouTube,GamesBR,Tecnologia,Imagem,296474,39125,4161,6041,129372,1929048,1.65,08:00
2018,1,2018-01-01,LinkedIn,ModaHoje,Educação,Imagem,332768,3815,1283,2465,305939,2220184,0.56,18:00
2018,1,2018-01-01,YouTube,EducaOnline,Tecnologia,Carrossel,989464,49090,1927,785,1616798,1150037,9.74,21:00
2018,1,2018-01-01,Instagram,EducaOnline,Educação,Vídeo,882685,24993,611,9493,856136,462997,4.87,18:00
2018,1,2018-01-01,Facebook,EducaOnline,Tecnologia,Carrossel,52551,44749,2623,1319,895162,1793659,9.85,12:00
2018,1,2018-01-01,X,ModaHoje,Tecnologia,Vídeo,337070,40262,335,455,538346,1188405,10.67,08:00
2018,1,2018-01-01,X,GamesBR,Educação,Imagem,848817,39307,671,6051,1216825,2320741,5.49,08:00
2018,1,2018-01-01,TikTok,EducaOnline,Entretenimento,Carrossel,188400,68428,2076,1023,1496297,1536143,1.07,12:00
2018,1,2018-01-01,YouTube,ModaHoje,Games,Imagem,714530,4922,1952,3748,1579277,1377313,10.94,21:00
2018,1,2018-01-01,LinkedIn,GamesBR,Educação,Carrossel,460215,12810,3733,5548,706266,1202424,0.77,08:00
2018,1,2018-01-01,X,ModaHoje,Entretenimento,Live,546045,30508,4769,8940,148659,1477089,4.26,12:00
2018,2,2018-02-01,LinkedIn,ModaHoje,Tecnologia,Stories,41516,78541,136,328,1041697,1190535,6.3,18:00
2018,2,2018-02-01,TikTok,EducaOnline,Tecnologia,Live,601799,54931,649,8446,326389,81438,2.73,21:00
2018,2,2018-02-01,LinkedIn,EducaOnline,Tecnologia,Imagem,557850,76488,3855,6699,286280,1801503,3.49,18:00
2018,2,2018-02-01,X,TechBrasil,Games,Carrossel,833930,69466,3904,8260,830507,520227,4.12,12:00
2018,2,2018-02-01,X,GamesBR,Tecnologia,Imagem,466031,34343,642,199,1503624,542891,7.65,12:00
2018,2,2018-02-01,Facebook,ModaHoje,Tecnologia,Stories,119132,62966,4323,7518,1341136,1999442,2.39,18:00
2018,2,2018-02-01,LinkedIn,EducaOnline,Educação,Carrossel,669191,19708,1633,4808,1976280,910898,11.07,08:00
2018,2,2018-02-01,LinkedIn,TechBrasil,Entretenimento,Vídeo,109729,65657,3126,5698,727263,1907136,9.29,21:00
2018,2,2018-02-01,TikTok,EducaOnline,Tecnologia,Vídeo,157392,40881,808,445,1714988,1943984,0.63,18:00
2018,2,2018-02-01,LinkedIn,EducaOnline,Entretenimento,Imagem,391403,46447,331,8635,1378119,981722,5.59,18:00
2018,2,2018-02-01,Facebook,EducaOnline,Entretenimento,Carrossel,290992,15322,2152,3528,1418869,419046,11.4,12:00
2018,2,2018-02-01,X,ModaHoje,Tecnologia,Stories,556522,60859,3388,4441,1729227,801815,7.75,18:00
2018,2,2018-02-01,LinkedIn,GamesBR,Tecnologia,Live,414163,43771,736,4870,530008,901426,6.56,08:00
2018,2,2018-02-01,TikTok,ModaHoje,Tecnologia,Live,25619,61878,3837,6396,917018,2053395,1.36,08:00
2018,2,2018-02-01,LinkedIn,GamesBR,Games,Live,764734,33029,4883,4158,273659,2270663,7.47,21:00
2018,2,2018-02-01,LinkedIn,GamesBR,Tecnologia,Carrossel,496370,75766,2439,7698,1627429,683735,8.87,18:00
2018,2,2018-02-01,Instagram,GamesBR,Tecnologia,Vídeo,375960,34195,3496,8257,1189720,309441,3.0,21:00
2018,2,2018-02-01,X,GamesBR,Entretenimento,Imagem,241439,61842,1086,4849,1774858,1006100,10.88,21:00
2018,2,2018-02-01,YouTube,TechBrasil,Educação,Carrossel,93994,2186,2440,6731,1305258,565717,6.18,12:00
2018,2,2018-02-01,YouTube,EducaOnline,Games,Imagem,728358,25904,842,8547,217411,1365186,6.35,21:00
2018,2,2018-02-01,Instagram,TechBrasil,Games,Live,147090,12307,2885,2282,894397,721957,3.43,12:00
2018,2,2018-02-01,LinkedIn,EducaOnline,Tecnologia,Imagem,624181,59035,1942,136,1046775,916925,6.61,08:00
2018,2,2018-02-01,YouTube,EducaOnline,Tecnologia,Vídeo,824686,39809,3517,8967,217260,14792,9.39,21:00
2018,2,2018-02-01,LinkedIn,ModaHoje,Games,Imagem,942805,35178,1414,2382,836451,1482316,5.31,21:00
2018,2,2018-02-01,Facebook,EducaOnline,Entretenimento,Vídeo,977801,32157,325,6887,423721,2214221,1.08,18:00
2018,2,2018-02-01,Instagram,EducaOnline,Games,Vídeo,244044,33022,4148,1820,38613,259889,10.8,08:00
2018,2,2018-02-01,X,GamesBR,Entretenimento,Live,890464,25979,4703,632,1400539,612724,10.9,21:00
2018,2,2018-02-01,TikTok,GamesBR,Entretenimento,Vídeo,296376,58522,1857,352,1934036,1921872,8.15,08:00
2018,2,2018-02-01,X,ModaHoje,Games,Stories,576473,47959,3913,4760,98667,2311643,3.21,18:00
2018,2,2018-02-01,LinkedIn,GamesBR,Educação,Carrossel,748121,75267,998,3626,1926174,1056150,10.42,21:00
2018,2,2018-02-01,Facebook,EducaOnline,Tecnologia,Vídeo,806273,37833,4874,118,1749433,1253922,6.44,21:00
2018,2,2018-02-01,LinkedIn,TechBrasil,Entretenimento,Imagem,99739,79039,4584,4143,1160186,1774180,8.65,18:00
2018,2,2018-02-01,Instagram,GamesBR,Educação,Stories,680436,68563,1437,493,25953,1383237,1.43,08:00
2018,2,2018-02-01,Facebook,EducaOnline,Entretenimento,Stories,948328,62305,1443,3228,1254890,1517795,10.3,21:00
2018,2,2018-02-01,TikTok,GamesBR,Entretenimento,Vídeo,184425,25547,1525,8113,1634182,1850359,4.52,21:00
2018,2,2018-02-01,LinkedIn,GamesBR,Tecnologia,Carrossel,877985,39554,2006,9558,1818599,601526,3.96,12:00
2018,2,2018-02-01,TikTok,GamesBR,Tecnologia,Live,937505,63637,2945,5775,1717414,749654,4.82,08:00
2018,3,2018-03-01,LinkedIn,ModaHoje,Educação,Stories,174251,63665,2697,7929,1458451,1007541,3.26,18:00
2018,3,2018-03-01,Facebook,ModaHoje,Entretenimento,Stories,314211,36129,4934,9257,170203,1349955,9.64,18:00
2018,3,2018-03-01,TikTok,ModaHoje,Tecnologia,Imagem,522598,78334,1371,1604,609870,1043089,1.06,12:00
2018,3,2018-03-01,LinkedIn,ModaHoje,Entretenimento,Imagem,959132,50011,4140,3802,1791054,401143,0.54,18:00
2018,3,2018-03-01,Facebook,ModaHoje,Games,Vídeo,414348,50640,4542,7705,924441,1659998,10.53,08:00
2018,3,2018-03-01,Facebook,TechBrasil,Entretenimento,Carrossel,838904,30232,499,7256,543505,577424,3.66,08:00
2018,3,2018-03-01,X,ModaHoje,Tecnologia,Imagem,637282,39941,1818,23,1463648,1399774,3.0,18:00
2018,3,2018-03-01,Facebook,TechBrasil,Educação,Carrossel,778286,22013,2961,2892,1155759,2493643,2.56,08:00
2018,3,2018-03-01,Instagram,EducaOnline,Games,Imagem,386351,36970,1826,9984,1565666,1082173,4.9,18:00
2018,3,2018-03-01,LinkedIn,TechBrasil,Tecnologia,Stories,708743,74177,2152,2218,504504,595535,6.42,08:00
2018,3,2018-03-01,X,EducaOnline,Games,Stories,376454,67888,3208,228,1267233,362258,1.67,08:00
2018,3,2018-03-01,X,TechBrasil,Tecnologia,Carrossel,464969,65583,2851,7562,29653,586815,6.22,21:00
2018,3,2018-03-01,Facebook,EducaOnline,Games,Live,585780,47211,2661,8255,981744,654570,11.3,18:00
2018,3,2018-03-01,Facebook,TechBrasil,Educação,Vídeo,988305,22216,1220,661,1435134,608285,2.72,21:00
2018,3,2018-03-01,LinkedIn,EducaOnline,Games,Vídeo,443483,47132,920,2130,132897,170901,0.63,18:00
2018,3,2018-03-01,TikTok,TechBrasil,Tecnologia,Stories,24300,10365,3286,185,609792,2080867,6.94,12:00
2018,3,2018-03-01,X,TechBrasil,Entretenimento,Imagem,105190,48555,4052,378,757022,1044399,2.03,18:00
2018,3,2018-03-01,Facebook,TechBrasil,Educação,Stories,5849,18166,2080,6617,279044,700678,7.16,08:00
2018,3,2018-03-01,X,TechBrasil,Entretenimento,Stories,931173,7141,3857,7846,706650,540677,10.35,12:00
2018,3,2018-03-01,LinkedIn,TechBrasil,Entretenimento,Carrossel,885988,1845,316,9567,295909,1504631,1.49,12:00
2018,3,2018-03-01,TikTok,EducaOnline,Educação,Imagem,727185,40491,401,1455,1773197,2095587,1.38,18:00
2018,3,2018-03-01,Facebook,ModaHoje,Educação,Imagem,85290,47351,2310,4442,478849,1658711,8.97,18:00
2018,3,2018-03-01,YouTube,TechBrasil,Games,Stories,185771,64619,4240,6896,1154847,158871,3.54,12:00
2018,3,2018-03-01,LinkedIn,EducaOnline,Educação,Vídeo,229944,52536,1051,787,1972911,1008909,4.94,18:00
2018,3,2018-03-01,YouTube,TechBrasil,Entretenimento,Live,127485,34726,2060,756,1519249,348890,5.62,18:00
2018,3,2018-03-01,TikTok,GamesBR,Entretenimento,Live,878789,50317,3860,5230,1367842,2354907,7.97,12:00
2018,3,2018-03-01,X,EducaOnline,Tecnologia,Vídeo,755245,37508,926,1003,1505346,2360345,10.52,21:00
2018,3,2018-03-01,Facebook,GamesBR,Games,Stories,365565,42508,3833,1334,1788344,784322,3.85,12:00
2018,3,2018-03-01,YouTube,GamesBR,Games,Live,487967,46261,4695,7856,1097166,256647,7.42,21:00
2018,3,2018-03-01,LinkedIn,ModaHoje,Tecnologia,Carrossel,365090,12340,2832,536,1903871,2255835,9.4,21:00
2018,3,2018-03-01,X,TechBrasil,Tecnologia,Imagem,459263,44344,738,7990,1939057,1438549,3.82,12:00
2018,3,2018-03-01,LinkedIn,GamesBR,Games,Vídeo,11560,54389,2584,6438,1799060,2376852,10.72,12:00
2018,3,2018-03-01,LinkedIn,GamesBR,Educação,Carrossel,47385,72110,2773,3457,982027,1815944,10.53,12:00
2018,3,2018-03-01,YouTube,TechBrasil,Tecnologia,Vídeo,628542,45193,3244,2363,60093,299216,4.45,18:00
2018,3,2018-03-01,YouTube,ModaHoje,Tecnologia,Carrossel,86698,23549,2372,2852,1627802,435889,7.32,18:00
2018,3,2018-03-01,YouTube,TechBrasil,Games,Imagem,320669,50927,4674,1672,1463571,60670,2.93,12:00
2018,3,2018-03-01,TikTok,GamesBR,Educação,Carrossel,617647,55720,4191,16,684714,1722065,10.2,08:00
2018,4,2018-04-01,LinkedIn,TechBrasil,Tecnologia,Imagem,678909,57418,88,765,1505491,125935,7.34,12:00
2018,4,2018-04-01,LinkedIn,ModaHoje,Tecnologia,Carrossel,959240,26146,3427,9009,685953,455438,3.01,21:00
2018,4,2018-04-01,LinkedIn,ModaHoje,Games,Stories,493155,63355,164,2158,162457,1045012,9.06,08:00
2018,4,2018-04-01,X,ModaHoje,Educação,Live,536659,35607,944,8019,747866,53431,1.51,08:00
2018,4,2018-04-01,TikTok,EducaOnline,Tecnologia,Imagem,442759,37994,4481,3167,879936,336883,4.45,18:00
2018,4,2018-04-01,X,ModaHoje,Entretenimento,Stories,299130,14350,3932,9017,917634,115684,11.84,18:00
2018,4,2018-04-01,LinkedIn,GamesBR,Entretenimento,Vídeo,485528,12509,1872,4396,1826402,1293850,2.56,08:00
2018,4,2018-04-01,X,GamesBR,Tecnologia,Stories,612203,21346,4786,1405,865182,1124769,5.07,18:00
2018,4,2018-04-01,YouTube,ModaHoje,Games,Live,30703,51480,19,886,1207208,2079572,11.36,12:00
2018,4,2018-04-01,X,EducaOnline,Tecnologia,Stories,58903,48255,3985,8027,1294783,1602422,0.93,21:00
2018,4,2018-04-01,X,GamesBR,Educação,Carrossel,404628,58679,2161,7958,481054,264274,11.55,18:00
2018,4,2018-04-01,YouTube,GamesBR,Games,Live,213664,69533,151,2290,884321,2485224,5.36,08:00
2018,4,2018-04-01,X,TechBrasil,Games,Stories,937653,18693,1826,9862,1889200,1611975,3.37,12:00
2018,4,2018-04-01,TikTok,TechBrasil,Entretenimento,Imagem,780729,73831,1339,2023,633338,2061735,10.15,21:00
2018,4,2018-04-01,X,GamesBR,Games,Vídeo,352543,52525,2136,1481,444129,576035,7.57,21:00
2018,4,2018-04-01,Facebook,GamesBR,Entretenimento,Stories,580198,25282,573,5481,785750,81153,8.64,18:00
2018,4,2018-04-01,Facebook,TechBrasil,Educação,Stories,766205,7730,539,561,1565671,1641352,9.57,12:00
2018,4,2018-04-01,TikTok,ModaHoje,Games,Stories,141154,12649,3922,7726,1281704,944352,4.14,18:00
2018,4,2018-04-01,Instagram,EducaOnline,Entretenimento,Carrossel,585136,12745,4075,7230,1967037,1738962,9.35,08:00
2018,4,2018-04-01,Instagram,GamesBR,Entretenimento,Carrossel,931427,75821,892,8761,1725052,2133317,3.91,08:00
2018,4,2018-04-01,YouTube,EducaOnline,Games,Vídeo,875861,67439,1949,870,43879,539876,9.89,21:00
2018,4,2018-04-01,Instagram,TechBrasil,Games,Carrossel,384302,74406,4249,1535,1653353,1333539,7.92,08:00
2018,4,2018-04-01,LinkedIn,EducaOnline,Tecnologia,Stories,618566,61012,3757,7769,430175,554337,11.76,08:00
2018,4,2018-04-01,YouTube,EducaOnline,Entretenimento,Stories,719674,78673,4273,6965,980492,2220156,11.61,21:00
2018,4,2018-04-01,Instagram,TechBrasil,Entretenimento,Carrossel,289212,37500,2928,6981,107795,1373561,5.67,21:00
2018,4,2018-04-01,Instagram,TechBrasil,Games,Carrossel,606596,48948,512,5867,529678,1530618,0.96,21:00
2018,4,2018-04-01,Instagram,ModaHoje,Tecnologia,Vídeo,648368,76409,2686,6104,1047629,539263,7.15,18:00
2018,4,2018-04-01,TikTok,GamesBR,Games,Live,291899,56438,3317,2810,1427691,349358,7.43,18:00
2018,4,2018-04-01,YouTube,EducaOnline,Tecnologia,Vídeo,661641,71810,2808,4678,1619025,358461,11.55,12:00
2018,4,2018-04-01,Facebook,EducaOnline,Tecnologia,Vídeo,29019,56316,3186,7110,778202,2282789,5.48,21:00
2018,4,2018-04-01,TikTok,EducaOnline,Tecnologia,Imagem,754980,59993,299,7012,1702554,288630,10.3,21:00
2018,4,2018-04-01,LinkedIn,GamesBR,Games,Live,674723,25738,2191,320,233165,885136,11.08,18:00
2018,4,2018-04-01,YouTube,GamesBR,Games,Stories,108227,7047,861,9406,411206,630002,10.16,21:00
2018,4,2018-04-01,TikTok,GamesBR,Educação,Stories,287403,8763,2911,9293,607512,2052199,4.64,08:00
2018,4,2018-04-01,LinkedIn,TechBrasil,Games,Stories,634098,65752,337,1177,974977,1880234,4.84,12:00
2018,4,2018-04-01,YouTube,EducaOnline,Games,Imagem,550446,2819,369,8851,1207940,1823660,8.36,08:00
2018,4,2018-04-01,TikTok,ModaHoje,Entretenimento,Live,904315,29861,4022,8928,1669090,1843201,3.94,18:00
2018,5,2018-05-01,TikTok,EducaOnline,Educação,Imagem,628639,73789,1238,8614,850422,1648553,1.31,12:00
2018,5,2018-05-01,Instagram,EducaOnline,Tecnologia,Imagem,326347,33366,3132,9748,185608,302797,3.67,18:00
2018,5,2018-05-01,X,GamesBR,Entretenimento,Stories,977433,69774,3781,504,1036043,96267,10.8,12:00
2018,5,2018-05-01,Facebook,GamesBR,Entretenimento,Carrossel,442429,21519,3010,1210,1403835,592208,4.66,18:00
2018,5,2018-05-01,X,ModaHoje,Educação,Carrossel,958858,52454,2688,3326,1913568,2426721,6.41,18:00
2018,5,2018-05-01,TikTok,GamesBR,Tecnologia,Imagem,743244,32871,3636,1634,857890,2391470,11.68,08:00
2018,5,2018-05-01,X,TechBrasil,Educação,Stories,397646,34599,1436,7058,1311514,862983,11.23,12:00
2018,5,2018-05-01,Instagram,TechBrasil,Tecnologia,Carrossel,359007,37837,3135,457,1928712,971433,5.0,21:00
2018,5,2018-05-01,YouTube,TechBrasil,Games,Live,485560,53899,731,446,1311192,890327,1.14,21:00
2018,5,2018-05-01,X,GamesBR,Games,Stories,298128,74032,1250,4047,1822671,68151,2.67,08:00
2018,5,2018-05-01,LinkedIn,GamesBR,Entretenimento,Imagem,295788,20351,4771,635,280692,1585172,7.91,12:00
2018,5,2018-05-01,TikTok,GamesBR,Games,Vídeo,450133,51288,838,4127,1685355,2035926,5.22,12:00
2018,5,2018-05-01,LinkedIn,TechBrasil,Entretenimento,Stories,647907,62079,749,2515,1013910,341851,6.96,08:00
2018,5,2018-05-01,Facebook,GamesBR,Tecnologia,Vídeo,264848,14846,1429,4620,868485,1972117,11.39,08:00
2018,5,2018-05-01,X,ModaHoje,Games,Carrossel,771106,71125,3486,4594,313395,254740,1.84,12:00
2018,5,2018-05-01,Facebook,EducaOnline,Tecnologia,Live,727981,671,4618,3283,1614434,1327463,2.32,12:00
2018,5,2018-05-01,Facebook,EducaOnline,Entretenimento,Carrossel,710210,10258,3809,1989,1097085,304975,5.63,21:00
2018,5,2018-05-01,LinkedIn,TechBrasil,Tecnologia,Vídeo,241075,48331,3970,631,1325329,1811985,3.62,12:00
2018,5,2018-05-01,YouTube,GamesBR,Entretenimento,Stories,42791,55204,2508,2452,710595,2373489,6.79,18:00
2018,5,2018-05-01,TikTok,TechBrasil,Entretenimento,Imagem,632130,79348,1277,3659,900628,1255966,11.95,12:00
2018,5,2018-05-01,Facebook,TechBrasil,Tecnologia,Carrossel,72290,73891,4334,6500,713657,879719,9.27,12:00
2018,5,2018-05-01,Facebook,TechBrasil,Educação,Stories,695109,70033,298,34,1506720,848019,9.94,12:00
2018,5,2018-05-01,Instagram,EducaOnline,Educação,Imagem,422340,23065,3686,9609,508510,1895347,5.31,21:00
2018,5,2018-05-01,YouTube,ModaHoje,Entretenimento,Live,890769,34360,1943,7390,856315,747795,2.5,18:00
2018,5,2018-05-01,X,ModaHoje,Educação,Live,511871,56269,691,4874,794451,835674,6.41,18:00
2018,5,2018-05-01,Facebook,GamesBR,Games,Vídeo,277004,68252,2889,8775,509326,1148745,4.28,12:00
2018,5,2018-05-01,TikTok,ModaHoje,Entretenimento,Stories,539955,14823,584,7821,1082546,405675,8.87,18:00
2018,5,2018-05-01,TikTok,EducaOnline,Games,Imagem,493437,2920,3196,3834,167417,865516,5.58,18:00
2018,5,2018-05-01,LinkedIn,GamesBR,Tecnologia,Stories,437021,45703,4985,4057,1660987,496630,2.31,12:00
2018,5,2018-05-01,LinkedIn,GamesBR,Entretenimento,Vídeo,433259,5012,3105,9547,1298953,957069,9.7,21:00
2018,5,2018-05-01,Instagram,TechBrasil,Educação,Stories,848175,23167,1045,1773,714704,516207,10.78,08:00
2018,5,2018-05-01,X,EducaOnline,Tecnologia,Imagem,319644,70724,3409,4697,373824,1252992,1.95,18:00
2018,5,2018-05-01,Facebook,EducaOnline,Tecnologia,Stories,832662,39286,2710,3591,915900,1377134,10.55,12:00
2018,5,2018-05-01,LinkedIn,ModaHoje,Tecnologia,Imagem,125599,66691,3367,3246,820467,1771462,7.49,12:00
2018,5,2018-05-01,LinkedIn,TechBrasil,Entretenimento,Carrossel,882806,65919,4585,9279,1301087,695183,4.72,21:00
2018,5,2018-05-01,LinkedIn,TechBrasil,Educação,Carrossel,754531,34681,4685,5970,599897,754117,10.87,12:00
2018,5,2018-05-01,YouTube,GamesBR,Entretenimento,Stories,996596,40146,1104,9538,739202,1169591,5.5,08:00
2018,6,2018-06-01,Facebook,EducaOnline,Educação,Vídeo,376991,3713,1930,6802,843999,2430401,0.88,21:00
2018,6,2018-06-01,X,EducaOnline,Educação,Imagem,521192,27443,4805,5543,1814029,1588077,2.55,18:00
2018,6,2018-06-01,Instagram,GamesBR,Tecnologia,Vídeo,286157,10929,968,3813,348119,2316212,6.39,12:00
2018,6,2018-06-01,YouTube,ModaHoje,Games,Carrossel,349096,25688,2139,2191,497008,78860,5.9,21:00
2018,6,2018-06-01,LinkedIn,ModaHoje,Entretenimento,Vídeo,914755,51711,3973,9911,330821,455182,11.25,12:00
2018,6,2018-06-01,YouTube,TechBrasil,Games,Vídeo,804495,42860,4387,7494,676770,1954188,9.96,18:00
2018,6,2018-06-01,X,ModaHoje,Educação,Stories,556361,376,1850,7819,1131822,294740,4.61,21:00
2018,6,2018-06-01,TikTok,ModaHoje,Tecnologia,Carrossel,445539,57406,4497,2154,165442,41374,6.4,18:00
2018,6,2018-06-01,LinkedIn,TechBrasil,Tecnologia,Live,35664,76474,4019,4148,877653,2028568,4.67,08:00
2018,6,2018-06-01,YouTube,ModaHoje,Educação,Stories,533943,38665,3107,3239,1597170,1560083,7.92,21:00
2018,6,2018-06-01,X,TechBrasil,Games,Stories,643847,23383,3252,2635,634220,1403207,10.32,08:00
2018,6,2018-06-01,TikTok,EducaOnline,Entretenimento,Stories,371218,51213,3533,5524,1807873,2222595,0.53,12:00
2018,6,2018-06-01,Facebook,TechBrasil,Entretenimento,Live,41001,79101,2281,8876,725100,2065426,3.0,21:00
2018,6,2018-06-01,YouTube,ModaHoje,Tecnologia,Stories,587494,21089,2252,8462,230260,2243078,3.21,18:00
2018,6,2018-06-01,X,ModaHoje,Entretenimento,Imagem,145250,63864,479,3209,250716,1481634,2.58,21:00
2018,6,2018-06-01,LinkedIn,EducaOnline,Games,Carrossel,315212,47492,2564,5586,415277,409911,7.61,12:00
2018,6,2018-06-01,TikTok,ModaHoje,Entretenimento,Stories,740526,31311,113,4906,1503902,1134418,0.79,08:00
2018,6,2018-06-01,X,EducaOnline,Educação,Live,463900,72546,1629,3384,1622669,2293111,11.66,12:00
2018,6,2018-06-01,Instagram,TechBrasil,Educação,Carrossel,222598,34795,3798,3548,150423,34607,8.04,08:00
2018,6,2018-06-01,Instagram,EducaOnline,Games,Imagem,744014,36329,1617,7652,753312,477464,1.31,21:00
2018,6,2018-06-01,Instagram,EducaOnline,Tecnologia,Carrossel,96458,74962,421,5813,742261,993663,1.98,18:00
2018,6,2018-06-01,X,EducaOnline,Games,Stories,384638,50696,204,9004,230022,209700,5.25,18:00
2018,6,2018-06-01,Facebook,EducaOnline,Educação,Carrossel,123386,14750,28,7761,1455573,2497375,0.75,18:00
2018,6,2018-06-01,LinkedIn,GamesBR,Games,Imagem,321175,4341,810,1571,1477510,1480307,10.9,08:00
2018,6,2018-06-01,X,TechBrasil,Entretenimento,Carrossel,67270,71287,3290,3141,431291,264198,11.95,21:00
2018,6,2018-06-01,Instagram,GamesBR,Tecnologia,Imagem,291904,55405,3264,9730,684127,77748,4.83,21:00
2018,6,2018-06-01,Instagram,EducaOnline,Entretenimento,Vídeo,844934,14369,4476,5458,1983977,1330909,6.22,21:00
2018,6,2018-06-01,TikTok,TechBrasil,Entretenimento,Imagem,10547,50430,1310,6621,1804586,696505,3.74,18:00
2018,6,2018-06-01,LinkedIn,TechBrasil,Tecnologia,Live,784162,23577,1038,9809,1900675,2045798,2.8,12:00
